Date,Adj Close,Close,High,Low,Open,Volume
2020-06-15,28.03977394104004,29.11400032043457,29.173999786376953,27.451000213623047,27.584999084472656,21095000
2020-06-16,29.53753089904785,30.54800033569336,30.875,29.966999053955078,30.347999572753906,25483000
2020-06-17,30.34008026123047,31.378000259399414,31.444000244140625,30.761999130249023,31.05900001525879,18442000
2020-06-18,30.43870735168457,31.479999542236328,31.773000717163086,31.253000259399414,31.400999069213867,12740000
2020-06-19,30.482219696044922,31.524999618530273,32.512001037597656,31.354000091552734,32.029998779296875,26102000
2020-06-22,30.196975708007812,31.229999542236328,31.483999252319336,30.70599937438965,31.200000762939453,15410000
2020-06-23,30.55280303955078,31.597999572753906,31.9060001373291,31.25,31.50200080871582,17647000
2020-06-24,29.566537857055664,30.577999114990234,31.663000106811523,30.39699935913086,31.104000091552734,17909000
2020-06-25,30.225980758666992,31.260000228881836,31.33799934387207,30.06100082397461,30.816999435424805,15935000
2020-06-26,29.251325607299805,30.25200080871582,31.268999099731445,30.035999298095703,31.239999771118164,42337000
2020-06-29,29.82567596435547,30.84600067138672,30.899999618530273,30.06100082397461,30.375,14762000
2020-06-30,31.276063919067383,32.34600067138672,32.58000183105469,30.89299964904785,31.118999481201172,27896000
2020-07-01,30.697843551635742,31.74799919128418,32.277000427246094,31.61199951171875,32.21500015258789,15271000
2020-07-02,31.299270629882812,32.369998931884766,32.744998931884766,31.86400032043457,32.2859992980957,17112000
2020-07-06,32.388023376464844,33.49599838256836,33.69900131225586,32.89799880981445,33.000999450683594,14148000
2020-07-07,31.704402923583984,32.78900146484375,33.72700119018555,32.75,33.2130012512207,12765000
2020-07-08,32.27585983276367,33.380001068115234,33.540000915527344,32.93899917602539,33.27899932861328,9896000
2020-07-09,32.46538162231445,33.57600021362305,33.893001556396484,33.10499954223633,33.736000061035156,16599000
2020-07-10,32.8734130859375,33.99800109863281,34.02899932861328,33.064998626708984,33.50899887084961,14324000
2020-07-13,32.59880447387695,33.7140007019043,35.02399826049805,33.685001373291016,34.29999923706055,21604000
2020-07-14,33.461299896240234,34.60599899291992,34.750999450683594,33.13999938964844,33.606998443603516,20188000
2020-07-15,33.18669509887695,34.321998596191406,34.880001068115234,33.56100082397461,34.707000732421875,16370000
