Date,Adj Close,Close,High,Low,Open,Volume
2020-06-15,11.118520736694336,11.432666778564453,11.461999893188477,10.11533260345459,10.260666847229004,29254500
2020-06-16,11.707870483398438,12.038666725158691,12.621333122253418,11.432666778564453,12.406000137329102,30856500
2020-06-17,12.0320463180542,12.371999740600586,12.66866683959961,12.133999824523926,12.295999526977539,21156000
2020-06-18,11.976286888122559,12.314666748046875,12.480667114257812,12.10200023651123,12.206666946411133,13989000
2020-06-19,11.735101699829102,12.066666603088379,12.859999656677246,12.005999565124512,12.739333152770996,29616000
2020-06-22,12.04890251159668,12.38933277130127,12.449333190917969,11.708000183105469,12.126667022705078,19461000
2020-06-23,12.154245376586914,12.4913330078125,12.880000114440918,12.421333312988281,12.62399959564209,18909000
2020-06-24,11.337563514709473,11.652000427246094,12.484000205993652,11.368000030517578,12.258000373840332,31200000
2020-06-25,11.616496086120605,11.938667297363281,11.9913330078125,11.09000015258789,11.638667106628418,21685500
2020-06-26,10.921112060546875,11.223999977111816,12.005332946777344,11.157999992370605,11.800000190734863,21492000
2020-06-29,11.296696662902832,11.609999656677246,11.619333267211914,10.833999633789062,11.248000144958496,17931000
2020-06-30,12.208736419677734,12.547332763671875,12.649333000183105,11.74666690826416,11.74666690826416,32251500
2020-07-01,11.698229789733887,12.022666931152344,12.562000274658203,11.989333152770996,12.555333137512207,21469500
2020-07-02,12.133489608764648,12.470000267028809,12.803999900817871,12.328666687011719,12.52733325958252,24289500
2020-07-06,13.106504440307617,13.470000267028809,13.594667434692383,13.088000297546387,13.10533332824707,21822000
2020-07-07,12.621941566467285,12.972000122070312,13.613332748413086,12.899999618530273,13.298666954040527,17728500
2020-07-08,13.144126892089844,13.5086669921875,13.533332824707031,12.954667091369629,13.300000190734863,14014500
2020-07-09,13.666960716247559,14.045999526977539,14.292667388916016,13.069999694824219,13.666666984558105,25341000
2020-07-10,13.53073787689209,13.906000137329102,14.197999954223633,13.481332778930664,14.073332786560059,16764000
2020-07-13,12.855466842651367,13.211999893188477,14.961333274841309,13.133333206176758,14.492667198181152,24480000
2020-07-14,13.536576271057129,13.911999702453613,13.961999893188477,12.40133285522461,12.993332862854004,25491000
2020-07-15,13.401002883911133,13.772666931152344,14.21066665649414,13.133333206176758,14.199999809265137,20254500
2020-07-16,13.237536430358887,13.604666709899902,13.76533317565918,13.126667022705078,13.333999633789062,13903500
2020-07-17,13.482735633850098,13.856666564941406,14.00333309173584,13.600000381469727,13.854000091552734,12028500
2020-07-20,14.313691139221191,14.71066665649414,14.774666786193848,13.62733268737793,13.92199993133545,16717500
2020-07-21,14.010759353637695,14.399333000183105,15.035332679748535,14.246000289916992,14.965332984924316,16822500
2020-07-22,14.178764343261719,14.571999549865723,14.903332710266113,14.21733283996582,14.533332824707031,13956000
2020-07-23,13.518414497375488,13.893333435058594,14.940667152404785,13.510000228881836,14.552000045776367,22534500
2020-07-24,12.874276161193848,13.231332778930664,13.833333015441895,12.630666732788086,13.157999992370605,19546500
2020-07-27,14.093791007995605,14.48466682434082,14.500666618347168,13.715332984924316,13.733332633972168,17731500
2020-07-28,13.26024055480957,13.628000259399414,14.231332778930664,13.553333282470703,14.231332778930664,20592000
2020-07-29,14.119089126586914,14.510666847229004,14.652667045593262,13.954667091369629,14.050000190734863,19687500
2020-07-30,14.945501327514648,15.359999656677246,15.375332832336426,14.299332618713379,14.310667037963867,25672500
2020-07-31,14.69316577911377,15.100666999816895,15.475333213806152,14.447333335876465,15.473999977111816,26299500
2020-08-03,15.567582130432129,15.999333381652832,16.077999114990234,15.390000343322754,15.390666961669922,16984500
2020-08-04,16.236370086669922,16.68666648864746,16.71066665649414,15.88266658782959,15.926667213439941,12100500
2020-08-05,16.2045841217041,16.65399932861328,16.85066795349121,16.266666412353516,16.634666442871094,12822000
2020-08-06,16.145553588867188,16.593332290649414,16.67333221435547,16.086000442504883,16.53733253479004,10840500
2020-08-07,15.596771240234375,16.029333114624023,16.733333587646484,15.444000244140625,16.474666595458984,17872500
2020-08-10,15.606501579284668,16.03933334350586,16.232667922973633,15.334667205810547,16.124666213989258,11625000
2020-08-11,15.089509010314941,15.508000373840332,16.474000930786133,15.383333206176758,15.994000434875488,15201000
2020-08-12,16.609355926513672,17.06999969482422,17.155332565307617,15.774666786193848,15.905332565307617,18397500
2020-08-13,16.065767288208008,16.511333465576172,17.077333450317383,16.268667221069336,17.077333450317383,12742500
2020-08-14,16.009328842163086,16.453332901000977,17.06599998474121,16.308666229248047,16.65333366394043,12001500
